avg_bridge_candidates_available,bridge_hit_any_rate,bridge_hit_any_total,bridge_to_stage3_hops_mean,bridge_to_stage3_hops_median,eventA_rate,eventA_total,eventB_rate_given_A,eventB_rate_given_A_and_available,eventB_success,eventB_success_available,eventB_total,eventB_total_available,eventC_rate_given_AB,eventC_success,eventC_total,eventD_rate_given_ABC,eventD_success,eventD_total,expected_success_from_chain,first_bridge_rate,first_bridge_total,first_direct_target_rate,first_direct_target_total,first_invalid_rate,first_invalid_total,first_stage2_bridge_rate_given_A,first_stage2_index_mean,first_stage2_index_median,first_stage2_is_bridge_total,first_stage2_rate,first_stage2_total,first_valid_rate,first_valid_total,hit_stage3_rate,hit_stage3_total,stage2_available_rate,stage2_available_total,stage2_stop_reason_count_NO_STOP,stage2_stop_reason_count_STOP_AT_STAGE3,stage2_stop_reason_count_STOP_WITH_MISSING_TARGET,stage2_stop_reason_rate_NO_STOP,stage2_stop_reason_rate_STOP_AT_STAGE3,stage2_stop_reason_rate_STOP_WITH_MISSING_TARGET,stage2_stop_success_rate,stage2_stop_success_total,stage2_stop_token_rate,stage2_stop_token_total,stage3_after_bridge_rate,stage3_after_bridge_total,stage3_stop_success_rate,stage3_stop_success_total,step,success_gap_vs_expected,success_rate,success_total,success_with_bridge,success_with_stage2_no_bridge,success_without_stage2,task_type,total_pairs,used_stage2_rate,used_stage2_total
29.31851851851852,0.9925925925925926,134,1.9074074074074074,2.0,0.9555555555555556,129,1.0,1.0,129,129,129,129,0.7984496124031008,103,129,0.8446601941747572,87,103,0.6444444444444444,0.45185185185185184,61,0.007407407407407408,1,0.044444444444444446,6,1.0,2.1194029850746268,2.0,134,0.4666666666666667,63,0.9555555555555556,129,0.8074074074074075,109,1.0,135,8,101,26,0.05925925925925926,0.7481481481481481,0.1925925925925926,0.0,0,0.1925925925925926,26,0.8,108,0.6444444444444445,87,2000,1.1102230246251565e-16,0.6444444444444445,87,87,0,0,s1s3,135,0.9925925925925926,134
29.31851851851852,1.0,135,2.409090909090909,2.0,0.9925925925925926,134,1.0,1.0,134,134,134,134,0.8134328358208955,109,134,0.9908256880733946,108,109,0.8,0.5333333333333333,72,0.0,0,0.007407407407407408,1,1.0,1.7555555555555555,1.0,135,0.5333333333333333,72,0.9925925925925926,134,0.8148148148148148,110,1.0,135,0,110,25,0,0.8148148148148148,0.18518518518518517,0.0,0,0.18518518518518517,25,0.8148148148148148,110,0.8,108,4000,0.0,0.8,108,108,0,0,s1s3,135,1.0,135
29.31851851851852,0.9925925925925926,134,3.008695652173913,3.0,0.9925925925925926,134,1.0,1.0,134,134,134,134,0.8582089552238806,115,134,0.9739130434782609,112,115,0.8296296296296297,0.6444444444444445,87,0.007407407407407408,1,0.007407407407407408,1,1.0,1.5,1.0,134,0.6444444444444445,87,0.9925925925925926,134,0.8592592592592593,116,1.0,135,0,116,19,0,0.8592592592592593,0.14074074074074075,0.0,0,0.14074074074074075,19,0.8518518518518519,115,0.8296296296296296,112,6000,-1.1102230246251565e-16,0.8296296296296296,112,112,0,0,s1s3,135,0.9925925925925926,134
29.31851851851852,0.9851851851851852,133,2.805084745762712,3.0,0.9851851851851852,133,1.0,1.0,133,133,133,133,0.8872180451127819,118,133,0.940677966101695,111,118,0.8222222222222222,0.5407407407407407,73,0.014814814814814815,2,0.014814814814814815,2,1.0,1.7518796992481203,1.0,133,0.5407407407407407,73,0.9851851851851852,133,0.8888888888888888,120,1.0,135,0,120,15,0,0.8888888888888888,0.1111111111111111,0.0,0,0.1111111111111111,15,0.8740740740740741,118,0.8222222222222222,111,8000,0.0,0.8222222222222222,111,111,0,0,s1s3,135,0.9851851851851852,133
29.31851851851852,0.9851851851851852,133,2.870967741935484,3.0,0.9851851851851852,133,1.0,1.0,133,133,133,133,0.9323308270676691,124,133,0.9435483870967742,117,124,0.8666666666666666,0.5925925925925926,80,0.014814814814814815,2,0.014814814814814815,2,1.0,1.593984962406015,1.0,133,0.5925925925925926,80,0.9851851851851852,133,0.9333333333333333,126,1.0,135,0,126,9,0,0.9333333333333333,0.06666666666666667,0.0,0,0.06666666666666667,9,0.9185185185185185,124,0.8666666666666667,117,10000,1.1102230246251565e-16,0.8666666666666667,117,117,0,0,s1s3,135,0.9851851851851852,133
29.31851851851852,0.9851851851851852,133,3.0252100840336134,3.0,0.9851851851851852,133,1.0,1.0,133,133,133,133,0.8947368421052632,119,133,0.9831932773109243,117,119,0.8666666666666666,0.6074074074074074,82,0.014814814814814815,2,0.014814814814814815,2,1.0,1.5714285714285714,1.0,133,0.6074074074074074,82,0.9851851851851852,133,0.8962962962962963,121,1.0,135,0,121,14,0,0.8962962962962963,0.1037037037037037,0.0,0,0.1037037037037037,14,0.8814814814814815,119,0.8666666666666667,117,12000,1.1102230246251565e-16,0.8666666666666667,117,117,0,0,s1s3,135,0.9851851851851852,133
29.31851851851852,0.9851851851851852,133,2.865079365079365,3.0,0.9851851851851852,133,1.0,1.0,133,133,133,133,0.9473684210526315,126,133,0.9285714285714286,117,126,0.8666666666666666,0.562962962962963,76,0.014814814814814815,2,0.014814814814814815,2,1.0,1.631578947368421,1.0,133,0.562962962962963,76,0.9851851851851852,133,0.9481481481481482,128,1.0,135,0,128,7,0,0.9481481481481482,0.05185185185185185,0.0,0,0.05185185185185185,7,0.9333333333333333,126,0.8666666666666667,117,14000,1.1102230246251565e-16,0.8666666666666667,117,117,0,0,s1s3,135,0.9851851851851852,133
29.31851851851852,0.9925925925925926,134,3.0840336134453783,3.0,0.9925925925925926,134,1.0,1.0,134,134,134,134,0.8880597014925373,119,134,0.9915966386554622,118,119,0.8740740740740741,0.6296296296296297,85,0.007407407407407408,1,0.007407407407407408,1,1.0,1.5,1.0,134,0.6296296296296297,85,0.9925925925925926,134,0.8888888888888888,120,1.0,135,0,120,15,0,0.8888888888888888,0.1111111111111111,0.0,0,0.1111111111111111,15,0.8814814814814815,119,0.8740740740740741,118,16000,0.0,0.8740740740740741,118,118,0,0,s1s3,135,0.9925925925925926,134
29.31851851851852,0.9925925925925926,134,2.831932773109244,2.0,0.9925925925925926,134,1.0,1.0,134,134,134,134,0.8880597014925373,119,134,0.9915966386554622,118,119,0.8740740740740741,0.5703703703703704,77,0.007407407407407408,1,0.007407407407407408,1,1.0,1.5895522388059702,1.0,134,0.5703703703703704,77,0.9925925925925926,134,0.8888888888888888,120,1.0,135,0,120,15,0,0.8888888888888888,0.1111111111111111,0.0,0,0.1111111111111111,15,0.8814814814814815,119,0.8740740740740741,118,18000,0.0,0.8740740740740741,118,118,0,0,s1s3,135,0.9925925925925926,134
29.31851851851852,0.9925925925925926,134,2.841666666666667,3.0,0.9925925925925926,134,1.0,1.0,134,134,134,134,0.8955223880597015,120,134,0.9833333333333333,118,120,0.8740740740740741,0.5555555555555556,75,0.007407407407407408,1,0.007407407407407408,1,1.0,1.6417910447761195,1.0,134,0.5555555555555556,75,0.9925925925925926,134,0.8962962962962963,121,1.0,135,0,121,14,0,0.8962962962962963,0.1037037037037037,0.0,0,0.1037037037037037,14,0.8888888888888888,120,0.8740740740740741,118,20000,0.0,0.8740740740740741,118,118,0,0,s1s3,135,0.9925925925925926,134
